,date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
507,2016/7/22 03:00,15.27099991,5.290999889,9.772000313,2.451999903,4.813000202,1.401000023,35.66600037
508,2016/7/22 04:00,12.52499962,3.684000015,7.782000065,1.99000001,4.630000114,1.371000051,35.52500153
509,2016/7/22 05:00,13.32900047,4.421000004,8.31499958,2.025000095,4.873000145,1.401000023,36.86199951
510,2016/7/22 06:00,12.85999966,4.487999916,8.102000237,2.096999884,4.903999805,1.491999984,35.03300095
511,2016/7/22 07:00,12.32400036,4.019000053,7.427000046,2.486999989,4.903999805,1.76699996,38.62099838
512,2016/7/22 08:00,10.51599979,3.818000078,7.888999939,2.239000082,2.832999945,1.156999946,38.19800186
513,2016/7/22 09:00,11.92199993,4.889999866,8.847999573,2.948999882,2.832999945,1.218000054,37.2140007
514,2016/7/22 10:00,11.5880003,3.214999914,7.568999767,1.527999997,3.289999962,1.401000023,37.35400009
515,2016/7/22 11:00,11.5880003,3.08100009,7.676000118,1.136999965,3.77699995,1.279000044,37.63600159
516,2016/7/22 12:00,10.51599979,2.611999989,7.355999947,0.888000011,3.259000063,1.065999985,37.00299835
517,2016/7/22 13:00,11.5880003,2.142999887,7.249000072,0.782000005,3.746000051,1.248999953,37.49499893
518,2016/7/22 14:00,11.38700008,2.812999964,8.031000137,0.958999991,3.471999884,1.156999946,39.18299866
519,2016/7/22 15:00,11.11900043,2.142999887,7.320000172,0.852999985,3.137000084,1.218000054,39.67599869
520,2016/7/22 16:00,10.11400032,3.282000065,6.71600008,0.711000025,3.349999905,1.401000023,39.04299927
521,2016/7/22 17:00,10.51599979,2.812999964,7.106999874,1.065999985,3.806999922,1.401000023,40.16799927
522,2016/7/22 18:00,9.845999718,2.344000101,6.610000134,0.995000005,3.71600008,1.248999953,37.2140007
523,2016/7/22 19:00,9.845999718,2.009000063,6.361000061,0.391000003,3.563999891,1.218000054,39.04299927
524,2016/7/22 20:00,14.2670002,2.746000051,8.741999626,0.639999986,5.421999931,1.309999943,38.69100189
525,2016/7/22 21:00,14.66899967,1.942000031,8.847999573,0.497000009,5.513000011,1.279000044,37.2840004
526,2016/7/22 22:00,16.47699928,4.152999878,11.54899979,2.273999929,4.568999767,1.004999995,36.86199951
527,2016/7/22 23:00,14.80300045,2.947000027,9.949999809,1.172999978,4.203000069,1.126999974,37.63600159
528,2016/7/23 00:00,14.53499985,3.282000065,10.9090004,3.872999907,3.563999891,0.944000006,36.65100098
529,2016/7/23 01:00,13.66399956,4.354000092,10.5539999,2.096999884,3.259000063,0.913999975,37.84700012
530,2016/7/23 02:00,12.85999966,3.951999903,9.843000412,2.309999943,2.924000025,0.944000006,37.91699982
531,2016/7/23 03:00,13.32900047,4.152999878,10.73200035,2.061000109,2.680000067,0.883000016,36.79100037
532,2016/7/23 04:00,12.6590004,4.019000053,9.522999763,1.70599997,2.650000095,1.004999995,35.17399979
533,2016/7/23 05:00,11.72099972,3.282000065,8.954999924,1.883000016,2.650000095,0.975000024,35.17399979
534,2016/7/23 06:00,11.31999969,3.282000065,8.777000427,1.031000018,2.772000074,1.065999985,36.72100067
535,2016/7/23 07:00,11.92199993,4.019000053,9.31000042,2.381000042,2.680000067,1.126999974,38.90200043
536,2016/7/23 08:00,10.11400032,3.214999914,7.071000099,1.136999965,3.015000105,1.248999953,41.22299957
537,2016/7/23 09:00,11.11900043,3.549999952,7.960000038,1.491999984,3.046000004,1.523000002,40.73099899
538,2016/7/23 10:00,11.18599987,2.678999901,7.81799984,1.101999998,3.806999922,1.371000051,39.95700073
539,2016/7/23 11:00,11.78800011,2.880000114,7.782000065,0.995000005,4.111999989,1.279000044,37.2840004
540,2016/7/23 12:00,11.85499954,3.013999939,7.284999847,0.425999999,3.868000031,1.218000054,36.58000183
541,2016/7/23 13:00,12.72599983,3.013999939,7.923999786,0.888000011,4.142000198,1.097000003,38.83200073
542,2016/7/23 14:00,12.45800018,2.411000013,7.853000164,0.958999991,4.234000206,1.218000054,40.02700043
543,2016/7/23 15:00,12.12300014,2.210000038,7.81799984,0.782000005,3.77699995,1.126999974,41.01200104
544,2016/7/23 16:00,11.11900043,2.746000051,7.355999947,0.958999991,3.71600008,1.248999953,41.22299957
545,2016/7/23 17:00,11.31999969,3.214999914,7.710999966,1.065999985,3.898999929,1.279000044,40.37900162
546,2016/7/23 18:00,11.25300026,2.880000114,7.214000225,0.924000025,3.928999901,1.309999943,38.83200073
547,2016/7/23 19:00,11.25300026,2.344000101,7.355999947,0.816999972,3.928999901,1.065999985,39.11299896
548,2016/7/23 20:00,13.59700012,2.477999926,9.913999557,0.816999972,3.746000051,0.731000006,38.83200073
549,2016/7/23 21:00,16.07500076,3.48300004,10.02099991,0.675000012,5.96999979,1.340000033,38.4090004
550,2016/7/23 22:00,16.40999985,3.88499999,11.22900009,1.207999945,5.026000023,1.156999946,38.26900101
551,2016/7/23 23:00,16.20899963,3.951999903,11.44200039,1.63499999,4.690999985,1.126999974,38.19800186
552,2016/7/24 00:00,17.07999992,5.559000015,10.23400021,2.451999903,6.671000004,1.674999952,38.26900101
553,2016/7/24 01:00,18.21899986,4.889999866,12.04599953,2.131999969,6.427000046,1.674999952,38.4090004
554,2016/7/24 02:00,18.62000084,5.357999802,11.93999958,2.167999983,5.81799984,1.491999984,37.63600159
555,2016/7/24 03:00,17.75,5.357999802,11.37100029,2.700999975,5.604000092,1.613999963,37.84700012
556,2016/7/24 04:00,15.06999969,4.956999779,10.23400021,2.345000029,5.513000011,1.613999963,37.63600159
557,2016/7/24 05:00,16.1420002,4.756000042,10.66100025,1.812000036,5.482999802,1.70599997,37.70600128
558,2016/7/24 06:00,15.13700008,4.354000092,9.701000214,1.669999957,5.361000061,1.613999963,38.3390007
559,2016/7/24 07:00,15.53899956,4.956999779,9.807999611,2.273999929,5.329999924,1.735999942,40.73099899
560,2016/7/24 08:00,11.11900043,3.750999928,8.031000137,1.527999997,3.167999983,1.279000044,42.41899872
561,2016/7/24 09:00,11.72099972,4.085999966,8.208999634,1.598999977,3.107000113,1.309999943,42.63000107
562,2016/7/24 10:00,12.25699997,3.415999889,8.670999527,2.203000069,3.868000031,1.309999943,40.52000046
563,2016/7/24 11:00,12.92700005,3.415999889,8.741999626,1.491999984,4.507999897,1.340000033,39.95700073
564,2016/7/24 12:00,12.79300022,2.477999926,8.670999527,1.031000018,4.203000069,1.126999974,38.12799835
565,2016/7/24 13:00,14.19999981,3.750999928,9.416999817,1.491999984,4.813000202,1.279000044,39.95700073
566,2016/7/24 14:00,13.19499969,2.678999901,8.706000328,1.065999985,4.659999847,1.340000033,41.57500076
567,2016/7/24 15:00,12.52499962,3.617000103,8.527999878,0.995000005,4.172999859,1.248999953,44.1780014
568,2016/7/24 16:00,12.25699997,3.282000065,8.279999733,1.315000057,4.051000118,1.218000054,44.45899963
569,2016/7/24 17:00,12.18999958,3.214999914,8.031000137,1.243999958,4.234000206,1.340000033,45.44400024
570,2016/7/24 18:00,11.78800011,2.812999964,7.604000092,0.958999991,4.172999859,1.309999943,45.09199905
571,2016/7/24 19:00,13.19499969,3.415999889,8.598999977,1.491999984,4.630000114,1.401000023,41.99700165
572,2016/7/24 20:00,16.94599915,3.88499999,10.73200035,1.77699995,6.275000095,1.491999984,40.52000046
573,2016/7/24 21:00,17.2140007,3.348999977,10.625,0.745999992,6.610000134,1.583999991,40.37900162
574,2016/7/24 22:00,18.21899986,5.157000065,12.79300022,2.309999943,5.482999802,1.279000044,39.74599838
575,2016/7/24 23:00,17.95100021,5.022999763,12.89900017,2.736000061,5.086999893,1.309999943,40.09799957
576,2016/7/25 00:00,16.74500084,4.554999828,12.11699963,2.559000015,4.751999855,1.279000044,39.95700073
577,2016/7/25 01:00,16.27599907,4.152999878,11.79800034,2.415999889,4.111999989,1.187999964,40.73099899
578,2016/7/25 02:00,16.1420002,5.090000153,11.72700024,2.486999989,3.898999929,1.156999946,40.37900162
579,2016/7/25 03:00,15.13700008,4.085999966,11.12199974,2.381000042,3.471999884,1.248999953,39.74599838
580,2016/7/25 04:00,13.19499969,2.947000027,9.737000465,1.243999958,2.984999895,1.036000013,38.76100159
581,2016/7/25 05:00,12.6590004,3.282000065,9.204000473,1.527999997,2.862999916,1.004999995,39.11299896
582,2016/7/25 06:00,12.59200001,3.08100009,8.635000229,0.816999972,3.075999975,1.218000054,39.60499954
583,2016/7/25 07:00,5.022999763,1.741000056,1.457000017,0.319999993,3.137000084,1.340000033,41.15299988
584,2016/7/25 08:00,3.214999914,1.340000033,0.107000001,-0.071000002,3.046000004,1.309999943,43.26300049
585,2016/7/25 09:00,3.549999952,1.473999977,0.107000001,0.0,3.441999912,1.371000051,42.8409996
586,2016/7/25 10:00,4.019000053,1.273000002,0.142000005,0.0,3.838000059,1.218000054,42.13800049
587,2016/7/25 11:00,5.960999966,-0.40200001,2.559000015,-2.025000095,4.324999809,1.126999974,39.88700104
588,2016/7/25 12:00,13.93200016,1.674000025,8.918999672,0.319999993,4.386000156,1.156999946,40.87200165
589,2016/7/25 13:00,14.73600006,0.736999989,9.593999863,-1.527999997,4.965000153,1.248999953,41.64500046
590,2016/7/25 14:00,13.66399956,0.067000002,9.097000122,-1.741000056,4.659999847,1.218000054,41.64500046
591,2016/7/25 15:00,13.86499977,0.134000003,9.06099987,-1.953999996,4.416999817,1.097000003,43.89699936
592,2016/7/25 16:00,12.85999966,0.268000007,8.598999977,-1.527999997,4.234000206,1.248999953,43.61500168
593,2016/7/25 17:00,12.45800018,0.134000003,8.493000031,-1.63499999,4.051000118,1.187999964,45.65499878
594,2016/7/25 18:00,12.12300014,0.0,8.137999535,-1.812000036,4.111999989,1.248999953,43.68500137
595,2016/7/25 19:00,13.26200008,0.335000008,8.635000229,-1.63499999,4.659999847,1.401000023,41.36399841
596,2016/7/25 20:00,17.61599922,1.139000058,11.15799999,-1.243999958,6.548999786,1.523000002,40.59000015
597,2016/7/25 21:00,17.75,0.80400002,11.22900009,-1.527999997,6.487999916,1.613999963,40.6609993
598,2016/7/25 22:00,17.34799957,1.473999977,11.79800034,-0.711000025,5.635000229,1.371000051,39.25400162
599,2016/7/25 23:00,16.07500076,1.541000009,11.40699959,-0.816999972,4.782000065,1.156999946,40.30899811
600,2016/7/26 00:00,17.88400078,2.27699995,11.01599979,-0.354999989,6.730999947,1.674999952,39.53499985
601,2016/7/26 01:00,18.41900063,2.611999989,11.76200008,-0.248999998,6.487999916,1.644999981,39.04299927
602,2016/7/26 02:00,15.8739996,1.741000056,9.87899971,-0.532999992,6.183000088,1.70599997,39.25400162
603,2016/7/26 03:00,16.00799942,1.807999969,10.27000046,-1.207999945,5.787000179,1.644999981,38.4090004
604,2016/7/26 04:00,12.92700005,0.80400002,7.427000046,-2.167999983,5.452000141,1.491999984,39.11299896
605,2016/7/26 05:00,12.92700005,0.938000023,7.639999866,-2.167999983,5.269000053,1.432000041,37.2840004
606,2016/7/26 06:00,12.99400043,1.273000002,8.065999985,-0.995000005,5.117000103,1.644999981,38.26900101
607,2016/7/26 07:00,13.79800034,1.60800004,8.065999985,-1.243999958,5.117000103,1.735999942,40.52000046
608,2016/7/26 08:00,11.05200005,0.602999985,8.456999779,-1.350000024,2.862999916,1.248999953,40.94200134
609,2016/7/26 09:00,11.65499973,0.670000017,8.421999931,-0.782000005,2.862999916,1.126999974,39.11299896
610,2016/7/26 10:00,13.32900047,0.870999992,9.522999763,-0.995000005,3.503000021,1.126999974,39.95700073
611,2016/7/26 11:00,14.33399963,0.938000023,9.559000015,-1.491999984,4.081999779,1.065999985,38.90200043
612,2016/7/26 12:00,14.93700027,0.670000017,9.737000465,-0.391000003,4.538000107,1.097000003,39.32400131
613,2016/7/26 13:00,15.73999977,0.736999989,9.87899971,-1.741000056,5.208000183,1.309999943,40.02700043
614,2016/7/26 14:00,15.40499973,0.536000013,9.701000214,-1.953999996,5.026000023,1.248999953,40.73099899
615,2016/7/26 15:00,13.59700012,0.670000017,9.23900032,-1.598999977,4.477000237,1.097000003,42.49000168
616,2016/7/26 16:00,13.32900047,0.602999985,8.989999771,-0.888000011,4.295000076,1.248999953,44.74100113
617,2016/7/26 17:00,13.12800026,1.473999977,8.670999527,-0.675000012,4.447000027,1.309999943,45.02199936
618,2016/7/26 18:00,12.79300022,1.072000027,8.350999832,-0.745999992,4.386000156,1.371000051,42.8409996
619,2016/7/26 19:00,13.93200016,1.273000002,8.918999672,-0.711000025,5.026000023,1.401000023,41.7859993
620,2016/7/26 20:00,18.75399971,2.611999989,11.86900043,0.035999998,6.883999825,1.491999984,41.29399872
621,2016/7/26 21:00,16.81200027,1.473999977,10.80300045,-0.852999985,6.883999825,1.523000002,41.22299957
622,2016/7/26 22:00,17.48200035,3.08100009,11.69099998,0.639999986,5.725999832,1.371000051,40.87200165
623,2016/7/26 23:00,17.41500092,3.282000065,11.65499973,0.639999986,5.300000191,1.279000044,40.52000046
624,2016/7/27 00:00,16.6779995,2.545000076,11.65499973,0.639999986,4.842999935,1.187999964,39.67599869
625,2016/7/27 01:00,14.40100002,2.678999901,10.23400021,0.532999992,4.386000156,1.126999974,38.4090004
626,2016/7/27 02:00,14.46800041,1.807999969,10.23400021,0.569000006,4.051000118,1.065999985,38.62099838
627,2016/7/27 03:00,14.2670002,2.210000038,10.12699986,0.354999989,3.746000051,1.097000003,37.91699982
628,2016/7/27 04:00,14.06599998,2.075999975,10.23400021,0.391000003,3.349999905,1.004999995,40.30899811
629,2016/7/27 05:00,12.6590004,2.27699995,9.522999763,0.319999993,3.229000092,0.975000024,39.81600189
630,2016/7/27 06:00,13.19499969,1.807999969,9.559000015,-0.284000009,3.137000084,1.097000003,37.70600128
631,2016/7/27 07:00,11.65499973,1.473999977,7.853000164,-0.178000003,3.349999905,1.371000051,40.09799957
632,2016/7/27 08:00,12.12300014,1.741000056,8.031000137,-0.603999972,3.411000013,1.340000033,42.20800018
633,2016/7/27 09:00,12.6590004,1.807999969,8.31499958,-0.354999989,3.654999971,1.340000033,40.02700043
634,2016/7/27 10:00,14.93700027,2.075999975,9.807999611,0.0,4.355999947,1.432000041,39.46500015
635,2016/7/27 11:00,15.47200012,1.541000009,10.30500031,-0.035999998,4.994999886,1.309999943,38.69100189
636,2016/7/27 12:00,16.27599907,2.009000063,10.3409996,-0.711000025,5.208000183,1.309999943,38.19800186
637,2016/7/27 13:00,16.61100006,1.942000031,10.3760004,-0.603999972,5.635000229,1.340000033,38.76100159
638,2016/7/27 14:00,16.07500076,1.942000031,10.3760004,-0.354999989,5.208000183,1.340000033,39.25400162
639,2016/7/27 15:00,15.13700008,1.875,10.51799965,-0.213,4.751999855,1.279000044,41.36399841
640,2016/7/27 16:00,12.99400043,1.406999946,8.954999924,-0.284000009,4.111999989,1.279000044,42.98199844
641,2016/7/27 17:00,12.85999966,1.139000058,8.706000328,-0.603999972,4.172999859,1.126999974,44.66999817
642,2016/7/27 18:00,12.72599983,0.938000023,8.350999832,-0.888000011,4.295000076,1.279000044,41.57500076
643,2016/7/27 19:00,14.13300037,1.20599997,9.131999969,-0.816999972,5.147999763,1.371000051,39.81600189
644,2016/7/27 20:00,19.15600014,2.344000101,12.08199978,-0.178000003,7.097000122,1.583999991,40.02700043
645,2016/7/27 21:00,18.2859993,1.60800004,11.61999989,-0.782000005,6.671000004,1.552999973,39.74599838
646,2016/7/27 22:00,19.42399979,2.27699995,13.32600021,0.354999989,5.725999832,1.279000044,40.37900162
647,2016/7/27 23:00,19.29000092,3.684000015,14.71100044,1.065999985,5.147999763,1.218000054,39.60499954
648,2016/7/28 00:00,21.43400002,3.818000078,14.17800045,0.497000009,7.126999855,1.70599997,39.32400131
649,2016/7/28 01:00,19.55800056,3.951999903,13.07699966,0.569000006,6.730999947,1.735999942,40.30899811
650,2016/7/28 02:00,18.95499992,3.684000015,12.47299957,1.031000018,6.366000175,1.613999963,40.73099899
651,2016/7/28 03:00,16.81200027,2.477999926,10.8739996,-0.035999998,5.940000057,1.674999952,41.7159996
652,2016/7/28 04:00,17.28100014,2.812999964,11.58399963,0.354999989,5.696000099,1.523000002,39.39400101
653,2016/7/28 05:00,17.07999992,3.415999889,11.72700024,0.603999972,5.604000092,1.644999981,38.62099838
654,2016/7/28 06:00,14.66899967,1.674000025,8.954999924,-1.065999985,5.90899992,1.85800004,39.11299896
655,2016/7/28 07:00,14.93700027,2.545000076,8.847999573,0.0,5.604000092,1.85800004,41.43399811
656,2016/7/28 08:00,11.11900043,1.541000009,7.888999939,-0.639999986,3.289999962,1.309999943,41.92699814
657,2016/7/28 09:00,12.39099979,1.60800004,8.706000328,-0.142000005,3.625,1.309999943,38.19800186
658,2016/7/28 10:00,14.2670002,2.27699995,9.593999863,-0.142000005,4.172999859,1.371000051,38.05799866
659,2016/7/28 11:00,14.2670002,1.875,9.593999863,-0.284000009,4.751999855,1.371000051,38.3390007
660,2016/7/28 12:00,15.60599995,0.80400002,9.772000313,-1.101999998,5.117000103,1.279000044,38.76100159
661,2016/7/28 13:00,16.20899963,2.075999975,11.26500034,-0.391000003,5.725999832,1.371000051,40.37900162
662,2016/7/28 14:00,16.07500076,1.807999969,10.23400021,-0.639999986,5.452000141,1.401000023,39.95700073
663,2016/7/28 15:00,15.40499973,1.674000025,10.16300011,-0.569000006,5.086999893,1.340000033,43.1230011
664,2016/7/28 16:00,13.9989996,1.473999977,9.416999817,-0.391000003,4.630000114,1.279000044,44.59999847
665,2016/7/28 17:00,13.52999973,1.406999946,8.706000328,-0.745999992,4.782000065,1.401000023,44.95199966
666,2016/7/28 18:00,12.99400043,1.340000033,8.527999878,-0.603999972,4.507999897,1.462000012,43.33399963
667,2016/7/28 19:00,13.86499977,2.746000051,9.593999863,0.532999992,4.994999886,1.462000012,41.92699814
668,2016/7/28 20:00,18.95499992,3.415999889,11.76200008,0.603999972,7.097000122,1.552999973,40.73099899
669,2016/7/28 21:00,18.41900063,2.611999989,11.65499973,0.248999998,6.791999817,1.432000041,39.95700073
670,2016/7/28 22:00,17.48200035,3.818000078,11.54899979,0.888000011,6.031000137,1.432000041,39.32400131
671,2016/7/28 23:00,17.41500092,3.415999889,12.43700027,1.56400001,5.421999931,1.309999943,38.83200073
672,2016/7/29 00:00,17.2140007,4.152999878,12.57900047,1.812000036,5.056000233,1.309999943,39.67599869
673,2016/7/29 01:00,15.00399971,3.148000002,10.66100025,0.852999985,4.538000107,1.187999964,38.4090004
674,2016/7/29 02:00,15.3380003,3.617000103,10.9090004,1.99000001,4.081999779,1.126999974,40.59000015
675,2016/7/29 03:00,13.59700012,3.08100009,9.416999817,1.457000017,3.960000038,1.248999953,38.62099838
676,2016/7/29 04:00,12.92700005,2.947000027,9.416999817,1.136999965,3.471999884,1.156999946,38.12799835
677,2016/7/29 05:00,13.79800034,2.344000101,9.949999809,0.319999993,3.349999905,1.097000003,38.4090004
678,2016/7/29 06:00,11.31999969,2.611999989,7.923999786,0.497000009,3.411000013,1.371000051,38.76100159
679,2016/7/29 07:00,12.79300022,3.214999914,9.380999565,1.457000017,3.381000042,1.340000033,41.15299988
680,2016/7/29 08:00,11.31999969,2.812999964,7.747000217,0.675000012,3.471999884,1.432000041,42.77099991
681,2016/7/29 09:00,13.12800026,3.415999889,9.416999817,1.243999958,3.77699995,1.340000033,41.08300018
682,2016/7/29 10:00,14.53499985,2.947000027,9.487999916,0.888000011,4.386000156,1.432000041,41.64500046
683,2016/7/29 11:00,13.52999973,2.947000027,9.949999809,1.136999965,3.868000031,0.975000024,41.08300018
684,2016/7/29 12:00,15.80700016,2.880000114,10.19900036,0.532999992,5.300000191,1.371000051,40.02700043
685,2016/7/29 13:00,16.87899971,2.477999926,10.4119997,0.852999985,5.84800005,1.523000002,40.87200165
686,2016/7/29 14:00,15.60599995,2.545000076,10.30500031,0.639999986,5.604000092,1.401000023,43.68500137
687,2016/7/29 15:00,15.20400047,2.477999926,9.807999611,0.675000012,5.208000183,1.371000051,46.00699997
688,2016/7/29 16:00,14.60200024,3.148000002,9.522999763,0.852999985,5.117000103,1.552999973,44.59999847
689,2016/7/29 17:00,13.9989996,3.08100009,9.168000221,0.816999972,4.873000145,1.491999984,44.10800171
690,2016/7/29 18:00,13.06099987,2.210000038,8.493000031,0.319999993,4.568999767,1.371000051,40.16799927
691,2016/7/29 19:00,13.9989996,2.411000013,9.026000023,0.213,5.056000233,1.340000033,37.84700012
692,2016/7/29 20:00,19.15600014,1.674000025,11.83300018,-1.101999998,7.34100008,1.644999981,39.74599838
693,2016/7/29 21:00,19.0890007,1.139000058,11.93999958,-1.527999997,7.218999863,1.644999981,39.32400131
694,2016/7/29 22:00,20.29500008,2.947000027,14.49800014,0.178000003,6.610000134,1.552999973,39.88700104
695,2016/7/29 23:00,19.35700035,2.812999964,13.75199986,-0.071000002,5.96999979,1.491999984,40.45000076
696,2016/7/30 00:00,21.56800079,3.684000015,13.75199986,0.213,7.888999939,1.980000019,40.87200165
697,2016/7/30 01:00,21.03199959,3.684000015,13.75199986,0.425999999,7.40199995,1.797000051,41.01200104
698,2016/7/30 02:00,19.55800056,2.545000076,12.82800007,-0.035999998,6.974999905,1.888000011,40.52000046
699,2016/7/30 03:00,19.02199936,2.075999975,11.90400028,0.142000005,6.395999908,1.70599997,40.59000015
700,2016/7/30 04:00,17.61599922,3.013999939,11.40699959,-0.319999993,6.214000225,1.76699996,39.18299866
701,2016/7/30 05:00,17.01300049,2.545000076,11.12199974,-0.391000003,6.06099987,1.827999949,39.60499954
702,2016/7/30 06:00,16.40999985,2.344000101,10.4119997,-0.248999998,5.940000057,1.827999949,39.18299866
703,2016/7/30 07:00,16.47699928,4.421000004,10.4829998,1.101999998,5.879000187,1.980000019,41.36399841
704,2016/7/30 08:00,14.60200024,4.085999966,10.27000046,0.888000011,3.806999922,1.552999973,44.31900024
705,2016/7/30 09:00,13.26200008,2.746000051,9.168000221,0.425999999,4.295000076,1.552999973,44.38899994
706,2016/7/30 10:00,15.3380003,3.617000103,10.625,1.279000044,4.568999767,1.432000041,43.82600021
707,2016/7/30 11:00,16.34300041,3.549999952,10.66100025,0.782000005,5.300000191,1.583999991,45.23300171
708,2016/7/30 12:00,17.28100014,3.282000065,10.94499969,0.816999972,5.664999962,1.401000023,44.03699875
709,2016/7/30 13:00,17.75,2.746000051,11.30000019,0.782000005,6.152999878,1.491999984,43.68500137
710,2016/7/30 14:00,17.2140007,3.549999952,11.37100029,0.639999986,5.940000057,1.491999984,44.52999878
711,2016/7/30 15:00,16.47699928,2.678999901,10.27000046,0.391000003,5.482999802,1.462000012,44.88100052
712,2016/7/30 16:00,15.00399971,2.880000114,9.984999657,0.745999992,5.026000023,1.401000023,44.38899994
713,2016/7/30 17:00,14.40100002,2.344000101,9.23900032,0.425999999,4.994999886,1.432000041,43.1230011
714,2016/7/30 18:00,13.86499977,2.210000038,8.954999924,0.284000009,4.994999886,1.371000051,40.80099869
715,2016/7/30 19:00,11.11900043,2.009000063,9.131999969,0.425999999,1.888000011,0.731000006,37.91699982
716,2016/7/30 20:00,17.34799957,1.072000027,12.89900017,-0.675000012,4.234000206,0.975000024,35.59600067
717,2016/7/30 21:00,17.54899979,0.201000005,12.97000027,-1.812000036,4.538000107,1.065999985,39.32400131
718,2016/7/30 22:00,19.29000092,3.282000065,15.70600033,0.603999972,3.960000038,0.944000006,38.19800186
719,2016/7/30 23:00,20.96500015,3.684000015,16.41699982,1.243999958,5.300000191,1.309999943,37.91699982
720,2016/7/31 00:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
721,2016/7/31 01:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
722,2016/7/31 02:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
723,2016/7/31 03:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
724,2016/7/31 04:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
725,2016/7/31 05:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
726,2016/7/31 06:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
727,2016/7/31 07:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
728,2016/7/31 08:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
729,2016/7/31 09:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
730,2016/7/31 10:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
731,2016/7/31 11:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
732,2016/7/31 12:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
733,2016/7/31 13:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
734,2016/7/31 14:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
735,2016/7/31 15:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
736,2016/7/31 16:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
737,2016/7/31 17:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
738,2016/7/31 18:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
739,2016/7/31 19:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
740,2016/7/31 20:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
741,2016/7/31 21:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
742,2016/7/31 22:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
743,2016/7/31 23:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101
744,2016/8/1 00:00,20.49600029,3.818000078,15.92000008,1.279000044,4.659999847,1.156999946,36.22900009
745,2016/8/1 01:00,19.69199944,3.951999903,15.45800018,1.457000017,4.263999939,1.065999985,35.80699921
746,2016/8/1 02:00,18.08499908,2.545000076,13.68099976,0.284000009,3.898999929,1.065999985,35.80699921
747,2016/8/1 03:00,18.21899986,2.812999964,14.71100044,0.745999992,3.77699995,1.218000054,35.66600037
748,2016/8/1 04:00,15.80700016,1.541000009,12.54399967,0.284000009,3.197999954,1.065999985,34.18899918
749,2016/8/1 05:00,16.07500076,2.477999926,13.71700001,0.425999999,3.075999975,0.975000024,33.8370018
750,2016/8/1 06:00,18.01799965,3.214999914,14.17800045,0.816999972,3.259000063,1.248999953,33.8370018
751,2016/8/1 07:00,15.94099998,5.157000065,12.72200012,2.664999962,3.107000113,1.248999953,34.75099945
752,2016/8/1 08:00,14.53499985,3.750999928,10.66100025,1.172999978,3.471999884,1.401000023,35.45500183
753,2016/8/1 09:00,11.98900032,2.142999887,8.102000237,0.497000009,3.197999954,1.218000054,34.61100006
754,2016/8/1 10:00,13.12800026,2.812999964,8.598999977,0.711000025,3.746000051,1.309999943,34.75099945
755,2016/8/1 11:00,13.39599991,2.746000051,8.847999573,0.319999993,4.386000156,1.248999953,35.17399979
756,2016/8/1 12:00,14.73600006,2.344000101,9.274999619,0.462000012,4.630000114,1.309999943,34.8219986
757,2016/8/1 13:00,15.60599995,2.812999964,10.05599976,0.603999972,5.208000183,1.279000044,36.29899979
758,2016/8/1 14:00,15.06999969,3.214999914,9.593999863,0.569000006,4.782000065,1.248999953,36.93199921
759,2016/8/1 15:00,13.73099995,2.142999887,9.487999916,0.248999998,4.386000156,1.248999953,38.12799835
